,date,Champion,weeks,event,season,attack,defense,difficulty,magic,main_role,partype,secondary_role,wait_rank_by_role,freqs,prob
11499,2014-07-13 00:00:00,Xin Zhao,4.0,0.0,Season 4,8,6,2,3,Fighter,Mana,Assassin,22.0,8.0,0.0
11500,2014-07-20 00:00:00,Xin Zhao,5.0,0.0,Season 4,8,6,2,3,Fighter,Mana,Assassin,21.0,8.0,0.0
11501,2014-07-27 00:00:00,Xin Zhao,6.0,0.0,Season 4,8,6,2,3,Fighter,Mana,Assassin,16.0,8.0,0.1
11502,2014-08-03 00:00:00,Xin Zhao,7.0,0.0,Season 4,8,6,2,3,Fighter,Mana,Assassin,16.0,8.0,0.1
11503,2014-08-10 00:00:00,Xin Zhao,8.0,0.0,Season 4,8,6,2,3,Fighter,Mana,Assassin,13.0,8.0,0.2
11504,2014-08-17 00:00:00,Xin Zhao,9.0,0.0,Season 4,8,6,2,3,Fighter,Mana,Assassin,12.0,8.0,0.1
11505,2014-08-24 00:00:00,Xin Zhao,10.0,0.0,Season 4,8,6,2,3,Fighter,Mana,Assassin,10.0,8.0,0.3
11506,2014-09-01 00:00:00,Xin Zhao,11.142857142857142,0.0,Season 4,8,6,2,3,Fighter,Mana,Assassin,7.0,8.0,0.1
11507,2014-09-08 00:00:00,Xin Zhao,12.142857142857142,0.0,Season 4,8,6,2,3,Fighter,Mana,Assassin,6.0,8.0,0.2
11508,2014-09-15 00:00:00,Xin Zhao,13.142857142857142,0.0,Season 4,8,6,2,3,Fighter,Mana,Assassin,6.0,8.0,0.1
11509,2014-09-22 00:00:00,Xin Zhao,14.142857142857142,0.0,Season 4,8,6,2,3,Fighter,Mana,Assassin,6.0,8.0,0.1
11510,2014-09-29 00:00:00,Xin Zhao,15.142857142857142,0.0,Season 4,8,6,2,3,Fighter,Mana,Assassin,5.5,8.0,0.1
11511,2014-10-06 00:00:00,Xin Zhao,16.142857142857142,1.0,Season 4,8,6,2,3,Fighter,Mana,Assassin,4.5,9.0,0.8
11512,2014-10-13 00:00:00,Xin Zhao,1.0,0.0,Season 4,8,6,2,3,Fighter,Mana,Assassin,31.0,9.0,0.0
11513,2014-10-20 00:00:00,Xin Zhao,2.0,0.0,Season 4,8,6,2,3,Fighter,Mana,Assassin,28.0,9.0,0.0
11514,2014-10-27 00:00:00,Xin Zhao,3.0,0.0,Season 4,8,6,2,3,Fighter,Mana,Assassin,27.0,9.0,0.0
11515,2014-11-04 00:00:00,Xin Zhao,4.142857142857143,0.0,Season 4,8,6,2,3,Fighter,Mana,Assassin,26.0,9.0,0.0
11516,2014-11-11 00:00:00,Xin Zhao,5.142857142857143,0.0,Season 4,8,6,2,3,Fighter,Mana,Assassin,23.0,9.0,0.0
11517,2014-11-18 00:00:00,Xin Zhao,6.142857142857143,0.0,Preseason 5,8,6,2,3,Fighter,Mana,Assassin,21.0,9.0,0.0
11518,2014-11-25 00:00:00,Xin Zhao,7.142857142857143,0.0,Preseason 5,8,6,2,3,Fighter,Mana,Assassin,17.0,9.0,0.0
11519,2014-12-02 00:00:00,Xin Zhao,8.142857142857142,0.0,Preseason 5,8,6,2,3,Fighter,Mana,Assassin,17.0,9.0,0.0
11520,2014-12-09 00:00:00,Xin Zhao,9.142857142857142,1.0,Preseason 5,8,6,2,3,Fighter,Mana,Assassin,15.0,10.0,0.8
11521,2014-12-16 00:00:00,Xin Zhao,1.0,0.0,Preseason 5,8,6,2,3,Fighter,Mana,Assassin,33.0,10.0,0.0
11522,2014-12-23 00:00:00,Xin Zhao,2.0,0.0,Preseason 5,8,6,2,3,Fighter,Mana,Assassin,31.0,10.0,0.0
11523,2014-12-30 00:00:00,Xin Zhao,3.0,0.0,Preseason 5,8,6,2,3,Fighter,Mana,Assassin,28.0,10.0,0.0
11524,2015-01-06 00:00:00,Xin Zhao,4.0,0.0,Preseason 5,8,6,2,3,Fighter,Mana,Assassin,28.0,10.0,0.0
11525,2015-01-13 00:00:00,Xin Zhao,5.0,0.0,Preseason 5,8,6,2,3,Fighter,Mana,Assassin,26.0,10.0,0.0
11526,2013-02-05 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,18.0,0.0,0.0
11527,2013-02-12 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,19.5,0.0,0.0
11528,2013-02-19 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,20.5,0.0,0.0
11529,2013-02-26 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,22.0,0.0,0.0
11530,2013-03-05 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,24.0,0.0,0.0
11531,2013-03-12 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,26.0,0.0,0.0
11532,2013-03-19 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,26.5,0.0,0.0
11533,2013-03-26 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,27.5,0.0,0.0
11534,2013-04-02 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,28.0,0.0,0.0
11535,2013-04-09 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,29.0,0.0,0.0
11536,2013-04-16 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,29.0,0.0,0.0
11537,2013-04-23 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,29.5,0.0,0.0
11538,2013-04-30 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,30.0,0.0,0.0
11539,2013-05-07 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,30.5,0.0,0.0
11540,2013-05-14 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,31.5,0.0,0.0
11541,2013-05-21 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,31.5,0.0,0.0
11542,2013-05-28 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,32.5,0.0,0.0
11543,2013-06-04 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,32.5,0.0,0.0
11544,2013-06-11 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,33.0,0.0,0.0
11545,2013-06-18 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,33.0,0.0,0.0
11546,2013-06-25 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,33.0,0.0,0.0
11547,2013-07-02 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,33.0,0.0,0.0
11548,2013-07-09 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,33.5,0.0,0.0
11549,2013-07-16 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,33.5,0.0,0.0
11550,2013-07-23 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,33.5,0.0,0.0
11551,2013-07-30 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,33.5,0.0,0.0
11552,2013-08-06 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,33.5,0.0,0.0
11553,2013-08-13 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,33.5,0.0,0.0
11554,2013-08-20 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,33.5,0.0,0.0
11555,2013-08-27 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,33.5,0.0,0.0
11556,2013-09-03 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,33.5,0.0,0.0
11557,2013-09-10 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,33.5,0.0,0.0
11558,2013-09-17 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,33.5,0.0,0.0
11559,2013-09-24 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,33.5,0.0,0.0
11560,2013-10-01 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,33.5,0.0,0.0
11561,2013-10-08 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,33.5,0.0,0.0
11562,2013-10-15 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,33.5,0.0,0.0
11563,2013-10-22 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,33.5,0.0,0.0
11564,2013-10-29 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,33.5,0.0,0.0
11565,2013-11-05 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,33.5,0.0,0.0
11566,2013-11-12 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,33.5,0.0,0.0
11567,2013-11-19 00:00:00,Yasuo,-1.0,0.0,Season 3,8,4,10,4,Fighter,Wind,Assassin,33.5,0.0,0.0
11568,2013-11-26 00:00:00,Yasuo,-1.0,0.0,Preseason 4,8,4,10,4,Fighter,Wind,Assassin,33.5,0.0,0.0
11569,2013-12-03 00:00:00,Yasuo,-1.0,0.0,Preseason 4,8,4,10,4,Fighter,Wind,Assassin,33.5,0.0,0.0
11570,2013-12-10 00:00:00,Yasuo,-1.0,0.0,Preseason 4,8,4,10,4,Fighter,Wind,Assassin,33.5,0.0,0.0
11571,2013-12-17 00:00:00,Yasuo,-1.0,0.0,Preseason 4,8,4,10,4,Fighter,Wind,Assassin,33.5,0.0,0.0
11572,2013-12-24 00:00:00,Yasuo,-1.0,1.0,Preseason 4,8,4,10,4,Fighter,Wind,Assassin,33.5,1.0,0.8
11573,2013-12-31 00:00:00,Yasuo,1.0,0.0,Preseason 4,8,4,10,4,Fighter,Wind,Assassin,31.5,1.0,0.0
11574,2014-01-07 00:00:00,Yasuo,2.0,0.0,Preseason 4,8,4,10,4,Fighter,Wind,Assassin,28.5,1.0,0.0
11575,2014-01-14 00:00:00,Yasuo,3.0,0.0,Preseason 4,8,4,10,4,Fighter,Wind,Assassin,26.5,1.0,0.0
11576,2014-01-21 00:00:00,Yasuo,4.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,25.5,1.0,0.0
11577,2014-01-28 00:00:00,Yasuo,5.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,21.5,1.0,0.0
11578,2014-02-04 00:00:00,Yasuo,6.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,17.5,1.0,0.0
11579,2014-02-11 00:00:00,Yasuo,7.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,17.5,1.0,0.0
11580,2014-02-18 00:00:00,Yasuo,8.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,13.5,1.0,0.0
11581,2014-02-25 00:00:00,Yasuo,9.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,12.5,1.0,0.0
11582,2014-03-04 00:00:00,Yasuo,10.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,9.5,1.0,0.0
11583,2014-03-11 00:00:00,Yasuo,11.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,7.5,1.0,0.1
11584,2014-03-18 00:00:00,Yasuo,12.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,7.0,1.0,0.3
11585,2014-03-25 00:00:00,Yasuo,13.0,1.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,7.0,2.0,0.7
11586,2014-04-01 00:00:00,Yasuo,1.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,31.5,2.0,0.0
11587,2014-04-08 00:00:00,Yasuo,2.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,28.5,2.0,0.0
11588,2014-04-15 00:00:00,Yasuo,3.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,26.5,2.0,0.0
11589,2014-04-22 00:00:00,Yasuo,4.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,23.5,2.0,0.0
11590,2014-04-29 00:00:00,Yasuo,5.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,21.5,2.0,0.0
11591,2014-05-06 00:00:00,Yasuo,6.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,20.5,2.0,0.0
11592,2014-05-13 00:00:00,Yasuo,7.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,18.5,2.0,0.0
11593,2014-05-20 00:00:00,Yasuo,8.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,18.5,2.0,0.0
11594,2014-05-27 00:00:00,Yasuo,9.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,15.5,2.0,0.0
11595,2014-06-01 00:00:00,Yasuo,9.714285714285714,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,13.5,2.0,0.0
11596,2014-06-08 00:00:00,Yasuo,10.714285714285714,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,9.5,2.0,0.1
11597,2014-06-15 00:00:00,Yasuo,11.714285714285714,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,8.5,2.0,0.0
11598,2014-06-22 00:00:00,Yasuo,12.714285714285714,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,8.0,2.0,0.1
11599,2014-06-29 00:00:00,Yasuo,13.714285714285714,1.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,5.0,3.0,0.9
11600,2014-07-06 00:00:00,Yasuo,1.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,30.5,3.0,0.0
11601,2014-07-13 00:00:00,Yasuo,2.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,28.5,3.0,0.0
11602,2014-07-20 00:00:00,Yasuo,3.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,27.5,3.0,0.0
11603,2014-07-27 00:00:00,Yasuo,4.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,22.5,3.0,0.0
11604,2014-08-03 00:00:00,Yasuo,5.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,22.5,3.0,0.0
11605,2014-08-10 00:00:00,Yasuo,6.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,19.5,3.0,0.0
11606,2014-08-17 00:00:00,Yasuo,7.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,18.5,3.0,0.0
11607,2014-08-24 00:00:00,Yasuo,8.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,16.5,3.0,0.0
11608,2014-09-01 00:00:00,Yasuo,9.142857142857142,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,13.5,3.0,0.0
11609,2014-09-08 00:00:00,Yasuo,10.142857142857142,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,12.0,3.0,0.2
11610,2014-09-15 00:00:00,Yasuo,11.142857142857142,1.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,11.5,4.0,0.8
11611,2014-09-22 00:00:00,Yasuo,1.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,32.0,4.0,0.0
11612,2014-09-29 00:00:00,Yasuo,2.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,30.0,4.0,0.0
11613,2014-10-06 00:00:00,Yasuo,3.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,27.0,4.0,0.0
11614,2014-10-13 00:00:00,Yasuo,4.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,22.0,4.0,0.0
11615,2014-10-20 00:00:00,Yasuo,5.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,19.0,4.0,0.0
11616,2014-10-27 00:00:00,Yasuo,6.0,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,18.0,4.0,0.0
11617,2014-11-04 00:00:00,Yasuo,7.142857142857143,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,17.5,4.0,0.0
11618,2014-11-11 00:00:00,Yasuo,8.142857142857142,0.0,Season 4,8,4,10,4,Fighter,Wind,Assassin,14.5,4.0,0.0
11619,2014-11-18 00:00:00,Yasuo,9.142857142857142,0.0,Preseason 5,8,4,10,4,Fighter,Wind,Assassin,12.5,4.0,0.0
11620,2014-11-25 00:00:00,Yasuo,10.142857142857142,0.0,Preseason 5,8,4,10,4,Fighter,Wind,Assassin,8.5,4.0,0.2
11621,2014-12-02 00:00:00,Yasuo,11.142857142857142,1.0,Preseason 5,8,4,10,4,Fighter,Wind,Assassin,8.5,5.0,0.6
11622,2014-12-09 00:00:00,Yasuo,1.0,0.0,Preseason 5,8,4,10,4,Fighter,Wind,Assassin,33.5,5.0,0.1
11623,2014-12-16 00:00:00,Yasuo,2.0,0.0,Preseason 5,8,4,10,4,Fighter,Wind,Assassin,30.5,5.0,0.0
11624,2014-12-23 00:00:00,Yasuo,3.0,0.0,Preseason 5,8,4,10,4,Fighter,Wind,Assassin,28.5,5.0,0.0
11625,2014-12-30 00:00:00,Yasuo,4.0,0.0,Preseason 5,8,4,10,4,Fighter,Wind,Assassin,25.5,5.0,0.0
11626,2015-01-06 00:00:00,Yasuo,5.0,0.0,Preseason 5,8,4,10,4,Fighter,Wind,Assassin,25.5,5.0,0.0
11627,2015-01-13 00:00:00,Yasuo,6.0,0.0,Preseason 5,8,4,10,4,Fighter,Wind,Assassin,23.5,5.0,0.0
11628,2013-02-05 00:00:00,Zac,-1.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,7.5,0.0,0.0
11629,2013-02-12 00:00:00,Zac,-1.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,8.5,0.0,0.0
11630,2013-02-19 00:00:00,Zac,-1.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,9.0,0.0,0.0
11631,2013-02-26 00:00:00,Zac,-1.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,10.0,0.0,0.0
11632,2013-03-05 00:00:00,Zac,-1.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,10.5,0.0,0.0
11633,2013-03-12 00:00:00,Zac,-1.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,11.0,0.0,0.0
11634,2013-03-19 00:00:00,Zac,-1.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,12.0,0.0,0.0
11635,2013-03-26 00:00:00,Zac,-1.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,12.5,0.0,0.0
11636,2013-04-02 00:00:00,Zac,-1.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,12.5,0.0,0.0
11637,2013-04-09 00:00:00,Zac,-1.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,12.5,0.0,0.0
11638,2013-04-16 00:00:00,Zac,-1.0,1.0,Season 3,3,7,8,7,Tank,None,Fighter,13.5,1.0,0.8
11639,2013-04-23 00:00:00,Zac,1.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,13.5,1.0,0.0
11640,2013-04-30 00:00:00,Zac,2.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,11.5,1.0,0.0
11641,2013-05-07 00:00:00,Zac,3.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,11.5,1.0,0.0
11642,2013-05-14 00:00:00,Zac,4.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,10.5,1.0,0.0
11643,2013-05-21 00:00:00,Zac,5.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,9.5,1.0,0.0
11644,2013-05-28 00:00:00,Zac,6.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,8.5,1.0,0.0
11645,2013-06-04 00:00:00,Zac,7.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,6.5,1.0,0.0
11646,2013-06-11 00:00:00,Zac,8.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,4.5,1.0,0.0
11647,2013-06-18 00:00:00,Zac,9.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,4.5,1.0,0.1
11648,2013-06-25 00:00:00,Zac,10.0,1.0,Season 3,3,7,8,7,Tank,None,Fighter,2.5,2.0,0.7
11649,2013-07-02 00:00:00,Zac,1.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,13.5,2.0,0.0
11650,2013-07-09 00:00:00,Zac,2.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,13.5,2.0,0.0
11651,2013-07-16 00:00:00,Zac,3.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,12.5,2.0,0.0
11652,2013-07-23 00:00:00,Zac,4.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,11.5,2.0,0.0
11653,2013-07-30 00:00:00,Zac,5.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,10.5,2.0,0.0
11654,2013-08-06 00:00:00,Zac,6.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,8.5,2.0,0.0
11655,2013-08-13 00:00:00,Zac,7.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,7.5,2.0,0.0
11656,2013-08-20 00:00:00,Zac,8.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,5.5,2.0,0.0
11657,2013-08-27 00:00:00,Zac,9.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,5.5,2.0,0.0
11658,2013-09-03 00:00:00,Zac,10.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,3.5,2.0,0.3
11659,2013-09-10 00:00:00,Zac,11.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,2.5,2.0,0.2
11660,2013-09-17 00:00:00,Zac,12.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,2.5,2.0,0.1
11661,2013-09-24 00:00:00,Zac,13.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,2.5,2.0,0.0
11662,2013-10-01 00:00:00,Zac,14.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,2.5,2.0,0.0
11663,2013-10-08 00:00:00,Zac,15.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,2.5,2.0,0.0
11664,2013-10-15 00:00:00,Zac,16.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.1
11665,2013-10-22 00:00:00,Zac,17.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.0
11666,2013-10-29 00:00:00,Zac,18.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.0
11667,2013-11-05 00:00:00,Zac,19.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.0
11668,2013-11-12 00:00:00,Zac,20.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.0
11669,2013-11-19 00:00:00,Zac,21.0,0.0,Season 3,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.0
11670,2013-11-26 00:00:00,Zac,22.0,0.0,Preseason 4,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.0
11671,2013-12-03 00:00:00,Zac,23.0,0.0,Preseason 4,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.0
11672,2013-12-10 00:00:00,Zac,24.0,0.0,Preseason 4,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.0
11673,2013-12-17 00:00:00,Zac,25.0,0.0,Preseason 4,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.0
11674,2013-12-24 00:00:00,Zac,26.0,0.0,Preseason 4,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.0
11675,2013-12-31 00:00:00,Zac,27.0,0.0,Preseason 4,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.0
11676,2014-01-07 00:00:00,Zac,28.0,0.0,Preseason 4,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.0
11677,2014-01-14 00:00:00,Zac,29.0,0.0,Preseason 4,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.0
11678,2014-01-21 00:00:00,Zac,30.0,0.0,Season 4,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.0
11679,2014-01-28 00:00:00,Zac,31.0,0.0,Season 4,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.0
11680,2014-02-04 00:00:00,Zac,32.0,0.0,Season 4,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.0
11681,2014-02-11 00:00:00,Zac,33.0,0.0,Season 4,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.0
11682,2014-02-18 00:00:00,Zac,34.0,0.0,Season 4,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.0
11683,2014-02-25 00:00:00,Zac,35.0,0.0,Season 4,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.0
11684,2014-03-04 00:00:00,Zac,36.0,0.0,Season 4,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.0
11685,2014-03-11 00:00:00,Zac,37.0,0.0,Season 4,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.0
11686,2014-03-18 00:00:00,Zac,38.0,0.0,Season 4,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.0
11687,2014-03-25 00:00:00,Zac,39.0,0.0,Season 4,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.0
11688,2014-04-01 00:00:00,Zac,40.0,0.0,Season 4,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.0
11689,2014-04-08 00:00:00,Zac,41.0,0.0,Season 4,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.0
11690,2014-04-15 00:00:00,Zac,42.0,0.0,Season 4,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.0
11691,2014-04-22 00:00:00,Zac,43.0,0.0,Season 4,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.1
11692,2014-04-29 00:00:00,Zac,44.0,0.0,Season 4,3,7,8,7,Tank,None,Fighter,1.5,2.0,0.2
11693,2014-05-06 00:00:00,Zac,45.0,1.0,Season 4,3,7,8,7,Tank,None,Fighter,1.5,3.0,0.6
11694,2014-05-13 00:00:00,Zac,1.0,0.0,Season 4,3,7,8,7,Tank,None,Fighter,14.0,3.0,0.0
11695,2014-05-20 00:00:00,Zac,2.0,0.0,Season 4,3,7,8,7,Tank,None,Fighter,14.0,3.0,0.0
11696,2014-05-27 00:00:00,Zac,3.0,0.0,Season 4,3,7,8,7,Tank,None,Fighter,13.0,3.0,0.0
11697,2014-06-01 00:00:00,Zac,3.7142857142857144,0.0,Season 4,3,7,8,7,Tank,None,Fighter,10.0,3.0,0.0
11698,2014-06-08 00:00:00,Zac,4.714285714285714,0.0,Season 4,3,7,8,7,Tank,None,Fighter,10.0,3.0,0.0
11699,2014-06-15 00:00:00,Zac,5.714285714285714,0.0,Season 4,3,7,8,7,Tank,None,Fighter,9.0,3.0,0.0
11700,2014-06-22 00:00:00,Zac,6.714285714285714,0.0,Season 4,3,7,8,7,Tank,None,Fighter,7.0,3.0,0.0
11701,2014-06-29 00:00:00,Zac,7.714285714285714,0.0,Season 4,3,7,8,7,Tank,None,Fighter,5.0,3.0,0.0
